"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","response","present","setSize","conjuction","task","correct","stimulus"
"","null","html-keyboard-response","616","1003162","0.0-1.0-1.307","null","","","","","","Correct!"
"","461","canvas-keyboard-response","617","1004124","0.0-1.0-0.308","f","true","10","false","response","true",""
"","null","html-keyboard-response","618","1005633","0.0-1.0-1.308","null","","","","","","Correct!"
"","638","canvas-keyboard-response","619","1006782","0.0-1.0-0.309","f","true","40","false","response","true",""
"","null","html-keyboard-response","620","1008284","0.0-1.0-1.309","null","","","","","","Correct!"
"","834","canvas-keyboard-response","621","1009621","0.0-1.0-0.310","f","true","20","true","response","true",""
"","null","html-keyboard-response","622","1011123","0.0-1.0-1.310","null","","","","","","Correct!"
"","938","canvas-keyboard-response","623","1012563","0.0-1.0-0.311","j","false","20","true","response","true",""
"","null","html-keyboard-response","624","1014070","0.0-1.0-1.311","null","","","","","","Correct!"
"","839","canvas-keyboard-response","625","1015411","0.0-1.0-0.312","f","true","40","true","response","true",""
"","null","html-keyboard-response","626","1016932","0.0-1.0-1.312","null","","","","","","Correct!"
"","585","canvas-keyboard-response","627","1018019","0.0-1.0-0.313","f","true","30","false","response","true",""
"","null","html-keyboard-response","628","1019524","0.0-1.0-1.313","null","","","","","","Correct!"
"","1133","canvas-keyboard-response","629","1021172","0.0-1.0-0.314","f","true","20","true","response","true",""
"","null","html-keyboard-response","630","1022682","0.0-1.0-1.314","null","","","","","","Correct!"
"","660","canvas-keyboard-response","631","1023858","0.0-1.0-0.315","f","true","30","false","response","true",""
"","null","html-keyboard-response","632","1025369","0.0-1.0-1.315","null","","","","","","Correct!"
"","678","canvas-keyboard-response","633","1026549","0.0-1.0-0.316","j","false","10","false","response","true",""
"","null","html-keyboard-response","634","1028063","0.0-1.0-1.316","null","","","","","","Correct!"
"","636","canvas-keyboard-response","635","1029215","0.0-1.0-0.317","j","false","30","false","response","true",""
"","null","html-keyboard-response","636","1030730","0.0-1.0-1.317","null","","","","","","Correct!"
"","525","canvas-keyboard-response","637","1031759","0.0-1.0-0.318","f","true","10","false","response","true",""
"","null","html-keyboard-response","638","1033271","0.0-1.0-1.318","null","","","","","","Correct!"
"","1124","canvas-keyboard-response","639","1034898","0.0-1.0-0.319","j","true","40","true","response","false",""
"","null","html-keyboard-response","640","1036423","0.0-1.0-1.319","null","","","","","","Wrong"
"","24720","html-button-response","641","1061675","0.0-2.0","0","","","","","","<p><b>Results</b></p>
          <p>In the table, you can see mean response times for different search conditions:</p>
          <table><tr><th>Search type</th><th>Set size</th><th>Mean RT present</th><th>Mean RT absent</th></tr><tr><td>Feature</td><td>10</td><td>914.6</td><td>781.3</td></tr><tr><td>Feature</td><td>20</td><td>674.2</td><td>903.9</td></tr><tr><td>Feature</td><td>30</td><td>629.55</td><td>950</td></tr><tr><td>Feature</td><td>40</td><td>621.6</td><td>991.95</td></tr><tr><td>Conjunction</td><td>10</td><td>889.4</td><td>931.5</td></tr><tr><td>Conjunction</td><td>20</td><td>1130.85</td><td>1321.6</td></tr><tr><td>Conjunction</td><td>30</td><td>1205.45</td><td>1495.4</td></tr><tr><td>Conjunction</td><td>40</td><td>1218.45</td><td>1985.6</td></tr></table>
          <p>Press any key to <b>save</b> the data and complete the experiment. Thank you!</p>"
