"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","response","present","setSize","conjuction","task","correct","stimulus"
"","null","html-keyboard-response","616","882815","0.0-1.0-1.307","null","","","","","","Wrong"
"","531","canvas-keyboard-response","617","883855","0.0-1.0-0.308","j","false","40","false","response","true",""
"","null","html-keyboard-response","618","885374","0.0-1.0-1.308","null","","","","","","Correct!"
"","730","canvas-keyboard-response","619","886613","0.0-1.0-0.309","f","true","40","true","response","true",""
"","null","html-keyboard-response","620","888126","0.0-1.0-1.309","null","","","","","","Correct!"
"","526","canvas-keyboard-response","621","889165","0.0-1.0-0.310","f","true","10","false","response","true",""
"","null","html-keyboard-response","622","890678","0.0-1.0-1.310","null","","","","","","Correct!"
"","556","canvas-keyboard-response","623","891743","0.0-1.0-0.311","f","true","40","false","response","true",""
"","null","html-keyboard-response","624","893262","0.0-1.0-1.311","null","","","","","","Correct!"
"","504","canvas-keyboard-response","625","894280","0.0-1.0-0.312","f","true","40","true","response","true",""
"","null","html-keyboard-response","626","895787","0.0-1.0-1.312","null","","","","","","Correct!"
"","789","canvas-keyboard-response","627","897084","0.0-1.0-0.313","f","true","40","false","response","true",""
"","null","html-keyboard-response","628","898598","0.0-1.0-1.313","null","","","","","","Correct!"
"","717","canvas-keyboard-response","629","899829","0.0-1.0-0.314","f","true","10","true","response","true",""
"","null","html-keyboard-response","630","901342","0.0-1.0-1.314","null","","","","","","Correct!"
"","691","canvas-keyboard-response","631","902544","0.0-1.0-0.315","f","false","30","true","response","false",""
"","null","html-keyboard-response","632","904058","0.0-1.0-1.315","null","","","","","","Wrong"
"","964","canvas-keyboard-response","633","905531","0.0-1.0-0.316","j","false","40","true","response","true",""
"","null","html-keyboard-response","634","907046","0.0-1.0-1.316","null","","","","","","Correct!"
"","597","canvas-keyboard-response","635","908155","0.0-1.0-0.317","f","false","30","true","response","false",""
"","null","html-keyboard-response","636","909670","0.0-1.0-1.317","null","","","","","","Wrong"
"","732","canvas-keyboard-response","637","910915","0.0-1.0-0.318","f","true","40","true","response","true",""
"","null","html-keyboard-response","638","912430","0.0-1.0-1.318","null","","","","","","Correct!"
"","1182","canvas-keyboard-response","639","914124","0.0-1.0-0.319","j","false","20","true","response","true",""
"","null","html-keyboard-response","640","915637","0.0-1.0-1.319","null","","","","","","Correct!"
"","38176","html-button-response","641","954335","0.0-2.0","0","","","","","","<p><b>Results</b></p>
          <p>In the table, you can see mean response times for different search conditions:</p>
          <table><tr><th>Search type</th><th>Set size</th><th>Mean RT present</th><th>Mean RT absent</th></tr><tr><td>Feature</td><td>10</td><td>594.45</td><td>593.25</td></tr><tr><td>Feature</td><td>20</td><td>653.3</td><td>734.8</td></tr><tr><td>Feature</td><td>30</td><td>579.4</td><td>770.9</td></tr><tr><td>Feature</td><td>40</td><td>610.6</td><td>1030.05</td></tr><tr><td>Conjunction</td><td>10</td><td>831.85</td><td>663.45</td></tr><tr><td>Conjunction</td><td>20</td><td>853.1</td><td>935.55</td></tr><tr><td>Conjunction</td><td>30</td><td>853.95</td><td>1068.8</td></tr><tr><td>Conjunction</td><td>40</td><td>925.75</td><td>1197.05</td></tr></table>
          <p>Press any key to <b>save</b> the data and complete the experiment. Thank you!</p>"
