"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","response","present","setSize","conjuction","task","correct","stimulus"
"","1700","canvas-keyboard-response","293","642553","0.0-1.0-0.146","j","false","30","false","response","true",""
"","null","html-keyboard-response","294","644057","0.0-1.0-1.146","null","","","","","","Correct!"
"","1875","canvas-keyboard-response","295","646449","0.0-1.0-0.147","j","false","30","false","response","true",""
"","null","html-keyboard-response","296","647962","0.0-1.0-1.147","null","","","","","","Correct!"
"","625","canvas-keyboard-response","297","649098","0.0-1.0-0.148","f","true","40","false","response","true",""
"","null","html-keyboard-response","298","650605","0.0-1.0-1.148","null","","","","","","Correct!"
"","619","canvas-keyboard-response","299","651739","0.0-1.0-0.149","f","true","10","false","response","true",""
"","null","html-keyboard-response","300","653259","0.0-1.0-1.149","null","","","","","","Correct!"
"","1204","canvas-keyboard-response","301","654966","0.0-1.0-0.150","j","false","20","false","response","true",""
"","null","html-keyboard-response","302","656501","0.0-1.0-1.150","null","","","","","","Correct!"
"","1680","canvas-keyboard-response","303","658690","0.0-1.0-0.151","f","true","20","false","response","true",""
"","null","html-keyboard-response","304","660201","0.0-1.0-1.151","null","","","","","","Correct!"
"","2957","canvas-keyboard-response","305","663671","0.0-1.0-0.152","j","false","40","true","response","true",""
"","null","html-keyboard-response","306","665197","0.0-1.0-1.152","null","","","","","","Correct!<br><br><b>Work faster!</b>"
"","1549","canvas-keyboard-response","307","667263","0.0-1.0-0.153","f","true","20","true","response","true",""
"","null","html-keyboard-response","308","668775","0.0-1.0-1.153","null","","","","","","Correct!"
"","629","canvas-keyboard-response","309","669921","0.0-1.0-0.154","f","true","40","false","response","true",""
"","null","html-keyboard-response","310","671441","0.0-1.0-1.154","null","","","","","","Correct!"
"","818","canvas-keyboard-response","311","672767","0.0-1.0-0.155","f","true","10","true","response","true",""
"","null","html-keyboard-response","312","674281","0.0-1.0-1.155","null","","","","","","Correct!"
"","2477","canvas-keyboard-response","313","677269","0.0-1.0-0.156","j","false","30","true","response","true",""
"","null","html-keyboard-response","314","678789","0.0-1.0-1.156","null","","","","","","Correct!<br><br><b>Work faster!</b>"
"","1055","canvas-keyboard-response","315","680348","0.0-1.0-0.157","j","false","10","true","response","true",""
"","null","html-keyboard-response","316","681852","0.0-1.0-1.157","null","","","","","","Correct!"
"","1276","canvas-keyboard-response","317","683649","0.0-1.0-0.158","j","false","10","false","response","true",""
"","null","html-keyboard-response","318","685180","0.0-1.0-1.158","null","","","","","","Correct!"
"","1587","canvas-keyboard-response","319","687285","0.0-1.0-0.159","j","false","30","true","response","true",""
"","null","html-keyboard-response","320","688805","0.0-1.0-1.159","null","","","","","","Correct!"
"","536","canvas-keyboard-response","321","689845","0.0-1.0-0.160","f","true","30","false","response","true",""
"","null","html-keyboard-response","322","691354","0.0-1.0-1.160","null","","","","","","Correct!"
"","708","canvas-keyboard-response","323","692578","0.0-1.0-0.161","f","true","30","true","response","true",""
"","null","html-keyboard-response","324","694089","0.0-1.0-1.161","null","","","","","","Correct!"
"","4449","canvas-keyboard-response","325","699053","0.0-1.0-0.162","j","false","30","true","response","true",""
"","null","html-keyboard-response","326","700581","0.0-1.0-1.162","null","","","","","","Correct!<br><br><b>Work faster!</b>"
"","2126","canvas-keyboard-response","327","703213","0.0-1.0-0.163","j","false","10","false","response","true",""
"","null","html-keyboard-response","328","704731","0.0-1.0-1.163","null","","","","","","Correct!<br><br><b>Work faster!</b>"
"","1633","canvas-keyboard-response","329","706879","0.0-1.0-0.164","j","false","20","false","response","true",""
"","null","html-keyboard-response","330","708383","0.0-1.0-1.164","null","","","","","","Correct!"
"","573","canvas-keyboard-response","331","709466","0.0-1.0-0.165","f","true","10","false","response","true",""
"","null","html-keyboard-response","332","710993","0.0-1.0-1.165","null","","","","","","Correct!"
"","827","canvas-keyboard-response","333","712337","0.0-1.0-0.166","f","true","10","false","response","true",""
"","null","html-keyboard-response","334","713854","0.0-1.0-1.166","null","","","","","","Correct!"
"","813","canvas-keyboard-response","335","715183","0.0-1.0-0.167","f","true","10","true","response","true",""
"","null","html-keyboard-response","336","716701","0.0-1.0-1.167","null","","","","","","Correct!"
"","1251","canvas-keyboard-response","337","718465","0.0-1.0-0.168","j","false","30","false","response","true",""
"","null","html-keyboard-response","338","719993","0.0-1.0-1.168","null","","","","","","Correct!"
"","2695","canvas-keyboard-response","339","723194","0.0-1.0-0.169","f","true","40","true","response","true",""
"","null","html-keyboard-response","340","724699","0.0-1.0-1.169","null","","","","","","Correct!<br><br><b>Work faster!</b>"
"","1519","canvas-keyboard-response","341","726720","0.0-1.0-0.170","j","false","20","false","response","true",""
"","null","html-keyboard-response","342","728228","0.0-1.0-1.170","null","","","","","","Correct!"
"","2054","canvas-keyboard-response","343","730798","0.0-1.0-0.171","j","false","40","false","response","true",""
"","null","html-keyboard-response","344","732311","0.0-1.0-1.171","null","","","","","","Correct!<br><br><b>Work faster!</b>"
"","718","canvas-keyboard-response","345","733542","0.0-1.0-0.172","f","true","10","false","response","true",""
"","null","html-keyboard-response","346","735070","0.0-1.0-1.172","null","","","","","","Correct!"
"","645","canvas-keyboard-response","347","736218","0.0-1.0-0.173","f","true","40","false","response","true",""
"","null","html-keyboard-response","348","737727","0.0-1.0-1.173","null","","","","","","Correct!"
"","701","canvas-keyboard-response","349","738934","0.0-1.0-0.174","f","true","10","false","response","true",""
"","null","html-keyboard-response","350","740461","0.0-1.0-1.174","null","","","","","","Correct!"
"","910","canvas-keyboard-response","351","741888","0.0-1.0-0.175","j","false","40","false","response","true",""
"","null","html-keyboard-response","352","743416","0.0-1.0-1.175","null","","","","","","Correct!"
"","3851","canvas-keyboard-response","353","747783","0.0-1.0-0.176","j","false","30","true","response","true",""
"","null","html-keyboard-response","354","749290","0.0-1.0-1.176","null","","","","","","Correct!<br><br><b>Work faster!</b>"
"","1181","canvas-keyboard-response","355","750973","0.0-1.0-0.177","j","false","30","false","response","true",""
"","null","html-keyboard-response","356","752493","0.0-1.0-1.177","null","","","","","","Correct!"
"","2126","canvas-keyboard-response","357","755122","0.0-1.0-0.178","f","true","40","true","response","true",""
"","null","html-keyboard-response","358","756634","0.0-1.0-1.178","null","","","","","","Correct!<br><br><b>Work faster!</b>"
"","1228","canvas-keyboard-response","359","758378","0.0-1.0-0.179","f","true","20","false","response","true",""
"","null","html-keyboard-response","360","759901","0.0-1.0-1.179","null","","","","","","Correct!"
"","3744","canvas-keyboard-response","361","764159","0.0-1.0-0.180","f","true","40","true","response","true",""
"","null","html-keyboard-response","362","765681","0.0-1.0-1.180","null","","","","","","Correct!<br><br><b>Work faster!</b>"
"","1167","canvas-keyboard-response","363","767363","0.0-1.0-0.181","f","true","10","true","response","true",""
"","null","html-keyboard-response","364","768870","0.0-1.0-1.181","null","","","","","","Correct!"
"","2773","canvas-keyboard-response","365","772157","0.0-1.0-0.182","j","false","40","true","response","true",""
"","null","html-keyboard-response","366","773675","0.0-1.0-1.182","null","","","","","","Correct!<br><br><b>Work faster!</b>"
"","510","canvas-keyboard-response","367","774693","0.0-1.0-0.183","f","true","30","false","response","true",""
"","null","html-keyboard-response","368","776212","0.0-1.0-1.183","null","","","","","","Correct!"
"","626","canvas-keyboard-response","369","777351","0.0-1.0-0.184","f","true","10","false","response","true",""
"","null","html-keyboard-response","370","778853","0.0-1.0-1.184","null","","","","","","Correct!"
"","2420","canvas-keyboard-response","371","781789","0.0-1.0-0.185","j","false","40","false","response","true",""
"","null","html-keyboard-response","372","783305","0.0-1.0-1.185","null","","","","","","Correct!<br><br><b>Work faster!</b>"
"","2471","canvas-keyboard-response","373","786280","0.0-1.0-0.186","j","false","30","true","response","true",""
"","null","html-keyboard-response","374","787790","0.0-1.0-1.186","null","","","","","","Correct!<br><br><b>Work faster!</b>"
"","1585","canvas-keyboard-response","375","789897","0.0-1.0-0.187","f","true","30","true","response","true",""
"","null","html-keyboard-response","376","791399","0.0-1.0-1.187","null","","","","","","Correct!"
"","818","canvas-keyboard-response","377","792720","0.0-1.0-0.188","f","true","10","true","response","true",""
"","null","html-keyboard-response","378","794251","0.0-1.0-1.188","null","","","","","","Correct!"
"","1438","canvas-keyboard-response","379","796202","0.0-1.0-0.189","j","false","20","false","response","true",""
"","null","html-keyboard-response","380","797728","0.0-1.0-1.189","null","","","","","","Correct!"
"","1137","canvas-keyboard-response","381","799368","0.0-1.0-0.190","j","false","30","false","response","true",""
"","null","html-keyboard-response","382","800885","0.0-1.0-1.190","null","","","","","","Correct!"
"","1645","canvas-keyboard-response","383","803046","0.0-1.0-0.191","j","false","40","false","response","true",""
"","null","html-keyboard-response","384","804572","0.0-1.0-1.191","null","","","","","","Correct!"
"","3091","canvas-keyboard-response","385","808180","0.0-1.0-0.192","j","false","40","true","response","true",""
"","null","html-keyboard-response","386","809712","0.0-1.0-1.192","null","","","","","","Correct!<br><br><b>Work faster!</b>"
"","1478","canvas-keyboard-response","387","811693","0.0-1.0-0.193","f","true","40","true","response","true",""
"","null","html-keyboard-response","388","813213","0.0-1.0-1.193","null","","","","","","Correct!"
"","706","canvas-keyboard-response","389","814436","0.0-1.0-0.194","f","true","30","false","response","true",""
"","null","html-keyboard-response","390","815951","0.0-1.0-1.194","null","","","","","","Correct!"
"","1449","canvas-keyboard-response","391","817914","0.0-1.0-0.195","f","true","30","false","response","true",""
"","null","html-keyboard-response","392","819416","0.0-1.0-1.195","null","","","","","","Correct!"
"","669","canvas-keyboard-response","393","820602","0.0-1.0-0.196","j","false","10","false","response","true",""
"","null","html-keyboard-response","394","822111","0.0-1.0-1.196","null","","","","","","Correct!"
"","1140","canvas-keyboard-response","395","823760","0.0-1.0-0.197","j","false","10","true","response","true",""
"","null","html-keyboard-response","396","825289","0.0-1.0-1.197","null","","","","","","Correct!"
"","2784","canvas-keyboard-response","397","828577","0.0-1.0-0.198","j","false","30","true","response","true",""
"","null","html-keyboard-response","398","830104","0.0-1.0-1.198","null","","","","","","Correct!<br><br><b>Work faster!</b>"
"","2401","canvas-keyboard-response","399","833021","0.0-1.0-0.199","f","true","30","true","response","true",""
"","null","html-keyboard-response","400","834540","0.0-1.0-1.199","null","","","","","","Correct!<br><br><b>Work faster!</b>"
"","1221","canvas-keyboard-response","401","836264","0.0-1.0-0.200","j","false","30","false","response","true",""
"","null","html-keyboard-response","402","837790","0.0-1.0-1.200","null","","","","","","Correct!"
"","2439","canvas-keyboard-response","403","840732","0.0-1.0-0.201","j","false","20","true","response","true",""
"","null","html-keyboard-response","404","842251","0.0-1.0-1.201","null","","","","","","Correct!<br><br><b>Work faster!</b>"
"","2411","canvas-keyboard-response","405","845173","0.0-1.0-0.202","j","false","30","false","response","true",""
"","null","html-keyboard-response","406","846683","0.0-1.0-1.202","null","","","","","","Correct!<br><br><b>Work faster!</b>"
"","1138","canvas-keyboard-response","407","848337","0.0-1.0-0.203","j","false","10","true","response","true",""
"","null","html-keyboard-response","408","849855","0.0-1.0-1.203","null","","","","","","Correct!"
"","1078","canvas-keyboard-response","409","851436","0.0-1.0-0.204","f","true","10","true","response","true",""
"","null","html-keyboard-response","410","852962","0.0-1.0-1.204","null","","","","","","Correct!"
"","2238","canvas-keyboard-response","411","855711","0.0-1.0-0.205","j","false","30","true","response","true",""
"","null","html-keyboard-response","412","857228","0.0-1.0-1.205","null","","","","","","Correct!<br><br><b>Work faster!</b>"
"","1610","canvas-keyboard-response","413","859355","0.0-1.0-0.206","j","false","30","true","response","true",""
"","null","html-keyboard-response","414","860870","0.0-1.0-1.206","null","","","","","","Correct!"
"","1648","canvas-keyboard-response","415","863033","0.0-1.0-0.207","j","false","10","false","response","true",""
"","null","html-keyboard-response","416","864541","0.0-1.0-1.207","null","","","","","","Correct!"
"","1631","canvas-keyboard-response","417","866675","0.0-1.0-0.208","j","false","20","false","response","true",""
"","null","html-keyboard-response","418","868180","0.0-1.0-1.208","null","","","","","","Correct!"
"","1319","canvas-keyboard-response","419","870002","0.0-1.0-0.209","j","false","10","true","response","true",""
"","null","html-keyboard-response","420","871524","0.0-1.0-1.209","null","","","","","","Correct!"
"","550","canvas-keyboard-response","421","872590","0.0-1.0-0.210","f","true","10","false","response","true",""
"","null","html-keyboard-response","422","874102","0.0-1.0-1.210","null","","","","","","Correct!"
"","1338","canvas-keyboard-response","423","875950","0.0-1.0-0.211","f","true","20","true","response","true",""
"","null","html-keyboard-response","424","877477","0.0-1.0-1.211","null","","","","","","Correct!"
"","1211","canvas-keyboard-response","425","879193","0.0-1.0-0.212","f","true","40","false","response","true",""
"","null","html-keyboard-response","426","880713","0.0-1.0-1.212","null","","","","","","Correct!"
"","1577","canvas-keyboard-response","427","882804","0.0-1.0-0.213","j","false","20","true","response","true",""
"","null","html-keyboard-response","428","884322","0.0-1.0-1.213","null","","","","","","Correct!"
"","1520","canvas-keyboard-response","429","886358","0.0-1.0-0.214","j","false","10","false","response","true",""
"","null","html-keyboard-response","430","887868","0.0-1.0-1.214","null","","","","","","Correct!"
"","1628","canvas-keyboard-response","431","889999","0.0-1.0-0.215","j","false","30","false","response","true",""
"","null","html-keyboard-response","432","891524","0.0-1.0-1.215","null","","","","","","Correct!"
"","931","canvas-keyboard-response","433","892958","0.0-1.0-0.216","f","true","20","false","response","true",""
"","null","html-keyboard-response","434","894476","0.0-1.0-1.216","null","","","","","","Correct!"
"","1304","canvas-keyboard-response","435","896283","0.0-1.0-0.217","j","false","10","true","response","true",""
"","null","html-keyboard-response","436","897791","0.0-1.0-1.217","null","","","","","","Correct!"
"","877","canvas-keyboard-response","437","899183","0.0-1.0-0.218","j","false","10","false","response","true",""
"","null","html-keyboard-response","438","900711","0.0-1.0-1.218","null","","","","","","Correct!"
"","545","canvas-keyboard-response","439","901758","0.0-1.0-0.219","f","true","10","true","response","true",""
"","null","html-keyboard-response","440","903274","0.0-1.0-1.219","null","","","","","","Correct!"
"","1088","canvas-keyboard-response","441","904879","0.0-1.0-0.220","f","true","10","true","response","true",""
"","null","html-keyboard-response","442","906383","0.0-1.0-1.220","null","","","","","","Correct!"
"","1870","canvas-keyboard-response","443","908757","0.0-1.0-0.221","j","false","40","true","response","true",""
"","null","html-keyboard-response","444","910260","0.0-1.0-1.221","null","","","","","","Correct!"
"","2497","canvas-keyboard-response","445","913273","0.0-1.0-0.222","j","false","30","true","response","true",""
"","null","html-keyboard-response","446","914805","0.0-1.0-1.222","null","","","","","","Correct!<br><br><b>Work faster!</b>"
"","2097","canvas-keyboard-response","447","917400","0.0-1.0-0.223","j","false","20","false","response","true",""
"","756","html-keyboard-response","448","918668","0.0-1.0-1.223","capslock","","","","","","Correct!<br><br><b>Work faster!</b>"
"","808","canvas-keyboard-response","449","919988","0.0-1.0-0.224","j","false","10","true","response","true",""
"","null","html-keyboard-response","450","921505","0.0-1.0-1.224","null","","","","","","Correct!"
"","2037","canvas-keyboard-response","451","924047","0.0-1.0-0.225","j","false","10","true","response","true",""
"","null","html-keyboard-response","452","925569","0.0-1.0-1.225","null","","","","","","Correct!<br><br><b>Work faster!</b>"
"","1076","canvas-keyboard-response","453","927163","0.0-1.0-0.226","f","true","20","false","response","true",""
"","null","html-keyboard-response","454","928680","0.0-1.0-1.226","null","","","","","","Correct!"
"","1242","canvas-keyboard-response","455","930436","0.0-1.0-0.227","j","false","30","false","response","true",""
"","null","html-keyboard-response","456","931948","0.0-1.0-1.227","null","","","","","","Correct!"
"","694","canvas-keyboard-response","457","933157","0.0-1.0-0.228","f","true","40","false","response","true",""
"","null","html-keyboard-response","458","934664","0.0-1.0-1.228","null","","","","","","Correct!"
"","587","canvas-keyboard-response","459","935768","0.0-1.0-0.229","f","true","20","false","response","true",""
"","null","html-keyboard-response","460","937271","0.0-1.0-1.229","null","","","","","","Correct!"
"","532","canvas-keyboard-response","461","938320","0.0-1.0-0.230","f","true","20","false","response","true",""
"","null","html-keyboard-response","462","939850","0.0-1.0-1.230","null","","","","","","Correct!"
"","2862","canvas-keyboard-response","463","943230","0.0-1.0-0.231","f","true","40","true","response","true",""
"","null","html-keyboard-response","464","944740","0.0-1.0-1.231","null","","","","","","Correct!<br><br><b>Work faster!</b>"
"","1324","canvas-keyboard-response","465","946583","0.0-1.0-0.232","j","false","30","false","response","true",""
"","null","html-keyboard-response","466","948107","0.0-1.0-1.232","null","","","","","","Correct!"
"","712","canvas-keyboard-response","467","949329","0.0-1.0-0.233","j","false","10","true","response","true",""
"","null","html-keyboard-response","468","950837","0.0-1.0-1.233","null","","","","","","Correct!"
"","947","canvas-keyboard-response","469","952288","0.0-1.0-0.234","f","true","30","true","response","true",""
"","null","html-keyboard-response","470","953803","0.0-1.0-1.234","null","","","","","","Correct!"
"","1373","canvas-keyboard-response","471","955678","0.0-1.0-0.235","j","false","20","true","response","true",""
"","null","html-keyboard-response","472","957193","0.0-1.0-1.235","null","","","","","","Correct!"
"","647","canvas-keyboard-response","473","958343","0.0-1.0-0.236","f","true","20","false","response","true",""
"","null","html-keyboard-response","474","959865","0.0-1.0-1.236","null","","","","","","Correct!"
"","974","canvas-keyboard-response","475","961354","0.0-1.0-0.237","f","true","10","true","response","true",""
"","null","html-keyboard-response","476","962880","0.0-1.0-1.237","null","","","","","","Correct!"
"","2538","canvas-keyboard-response","477","965922","0.0-1.0-0.238","j","false","20","true","response","true",""
"","null","html-keyboard-response","478","967437","0.0-1.0-1.238","null","","","","","","Correct!<br><br><b>Work faster!</b>"
"","1245","canvas-keyboard-response","479","969192","0.0-1.0-0.239","j","false","10","false","response","true",""
"","null","html-keyboard-response","480","970697","0.0-1.0-1.239","null","","","","","","Correct!"
"","1286","canvas-keyboard-response","481","972496","0.0-1.0-0.240","j","false","20","false","response","true",""
"","null","html-keyboard-response","482","974005","0.0-1.0-1.240","null","","","","","","Correct!"
"","2078","canvas-keyboard-response","483","976587","0.0-1.0-0.241","j","false","20","true","response","true",""
"","null","html-keyboard-response","484","978118","0.0-1.0-1.241","null","","","","","","Correct!<br><br><b>Work faster!</b>"
"","1692","canvas-keyboard-response","485","980315","0.0-1.0-0.242","j","false","30","false","response","true",""
"","null","html-keyboard-response","486","981836","0.0-1.0-1.242","null","","","","","","Correct!"
"","716","canvas-keyboard-response","487","983070","0.0-1.0-0.243","f","true","30","false","response","true",""
"","null","html-keyboard-response","488","984573","0.0-1.0-1.243","null","","","","","","Correct!"
"","877","canvas-keyboard-response","489","985964","0.0-1.0-0.244","j","false","10","true","response","true",""
"","null","html-keyboard-response","490","987492","0.0-1.0-1.244","null","","","","","","Correct!"
"","620","canvas-keyboard-response","491","988622","0.0-1.0-0.245","f","true","20","false","response","true",""
"","null","html-keyboard-response","492","990134","0.0-1.0-1.245","null","","","","","","Correct!"
"","1340","canvas-keyboard-response","493","991990","0.0-1.0-0.246","j","true","20","true","response","false",""
"","null","html-keyboard-response","494","993493","0.0-1.0-1.246","null","","","","","","Wrong"
"","1564","canvas-keyboard-response","495","995561","0.0-1.0-0.247","j","false","40","false","response","true",""
"","null","html-keyboard-response","496","997086","0.0-1.0-1.247","null","","","","","","Correct!"
"","1752","canvas-keyboard-response","497","999342","0.0-1.0-0.248","j","false","20","false","response","true",""
"","null","html-keyboard-response","498","1000854","0.0-1.0-1.248","null","","","","","","Correct!"
"","467","canvas-keyboard-response","499","1001830","0.0-1.0-0.249","f","true","30","false","response","true",""
"","null","html-keyboard-response","500","1003353","0.0-1.0-1.249","null","","","","","","Correct!"
"","605","canvas-keyboard-response","501","1004475","0.0-1.0-0.250","f","true","30","false","response","true",""
"","null","html-keyboard-response","502","1005980","0.0-1.0-1.250","null","","","","","","Correct!"
"","3591","canvas-keyboard-response","503","1010087","0.0-1.0-0.251","j","false","40","true","response","true",""
"","null","html-keyboard-response","504","1011619","0.0-1.0-1.251","null","","","","","","Correct!<br><br><b>Work faster!</b>"
"","697","canvas-keyboard-response","505","1012832","0.0-1.0-0.252","f","true","10","false","response","true",""
"","null","html-keyboard-response","506","1014337","0.0-1.0-1.252","null","","","","","","Correct!"
"","1049","canvas-keyboard-response","507","1015902","0.0-1.0-0.253","j","false","20","true","response","true",""
"","null","html-keyboard-response","508","1017420","0.0-1.0-1.253","null","","","","","","Correct!"
"","702","canvas-keyboard-response","509","1018624","0.0-1.0-0.254","f","true","20","false","response","true",""
"","null","html-keyboard-response","510","1020149","0.0-1.0-1.254","null","","","","","","Correct!"
"","2008","canvas-keyboard-response","511","1022661","0.0-1.0-0.255","j","false","20","true","response","true",""
"","null","html-keyboard-response","512","1024169","0.0-1.0-1.255","null","","","","","","Correct!<br><br><b>Work faster!</b>"
"","533","canvas-keyboard-response","513","1025216","0.0-1.0-0.256","f","true","20","false","response","true",""
"","null","html-keyboard-response","514","1026728","0.0-1.0-1.256","null","","","","","","Correct!"
"","1071","canvas-keyboard-response","515","1028301","0.0-1.0-0.257","j","false","20","false","response","true",""
"","null","html-keyboard-response","516","1029807","0.0-1.0-1.257","null","","","","","","Correct!"
"","611","canvas-keyboard-response","517","1030920","0.0-1.0-0.258","f","true","30","false","response","true",""
"","null","html-keyboard-response","518","1032445","0.0-1.0-1.258","null","","","","","","Correct!"
"","2235","canvas-keyboard-response","519","1035183","0.0-1.0-0.259","j","false","40","true","response","true",""
"","null","html-keyboard-response","520","1036697","0.0-1.0-1.259","null","","","","","","Correct!<br><br><b>Work faster!</b>"
"","800","canvas-keyboard-response","521","1038002","0.0-1.0-0.260","f","true","10","false","response","true",""
"","null","html-keyboard-response","522","1039525","0.0-1.0-1.260","null","","","","","","Correct!"
"","2637","canvas-keyboard-response","523","1042678","0.0-1.0-0.261","f","true","20","true","response","true",""
"","null","html-keyboard-response","524","1044196","0.0-1.0-1.261","null","","","","","","Correct!<br><br><b>Work faster!</b>"
"","3213","canvas-keyboard-response","525","1047912","0.0-1.0-0.262","j","true","40","true","response","false",""
"","null","html-keyboard-response","526","1049415","0.0-1.0-1.262","null","","","","","","Wrong<br><br><b>Work faster!</b>"
"","2422","canvas-keyboard-response","527","1052355","0.0-1.0-0.263","f","true","40","true","response","true",""
"","null","html-keyboard-response","528","1053869","0.0-1.0-1.263","null","","","","","","Correct!<br><br><b>Work faster!</b>"
"","633","canvas-keyboard-response","529","1055017","0.0-1.0-0.264","f","true","10","false","response","true",""
"","null","html-keyboard-response","530","1056523","0.0-1.0-1.264","null","","","","","","Correct!"
"","3933","canvas-keyboard-response","531","1060959","0.0-1.0-0.265","j","false","40","true","response","true",""
"","null","html-keyboard-response","532","1062461","0.0-1.0-1.265","null","","","","","","Correct!<br><br><b>Work faster!</b>"
"","1942","canvas-keyboard-response","533","1064919","0.0-1.0-0.266","j","false","20","false","response","true",""
"","null","html-keyboard-response","534","1066445","0.0-1.0-1.266","null","","","","","","Correct!"
"","2338","canvas-keyboard-response","535","1069303","0.0-1.0-0.267","j","false","30","false","response","true",""
"","null","html-keyboard-response","536","1070810","0.0-1.0-1.267","null","","","","","","Correct!<br><br><b>Work faster!</b>"
"","1873","canvas-keyboard-response","537","1073198","0.0-1.0-0.268","j","false","20","true","response","true",""
"","null","html-keyboard-response","538","1074705","0.0-1.0-1.268","null","","","","","","Correct!"
"","1559","canvas-keyboard-response","539","1076771","0.0-1.0-0.269","f","true","20","true","response","true",""
"","null","html-keyboard-response","540","1078290","0.0-1.0-1.269","null","","","","","","Correct!"
"","2723","canvas-keyboard-response","541","1081529","0.0-1.0-0.270","j","false","40","false","response","true",""
"","null","html-keyboard-response","542","1083056","0.0-1.0-1.270","null","","","","","","Correct!<br><br><b>Work faster!</b>"
"","2174","canvas-keyboard-response","543","1085733","0.0-1.0-0.271","j","false","20","true","response","true",""
"","null","html-keyboard-response","544","1087258","0.0-1.0-1.271","null","","","","","","Correct!<br><br><b>Work faster!</b>"
"","2046","canvas-keyboard-response","545","1089822","0.0-1.0-0.272","j","false","40","true","response","true",""
"","null","html-keyboard-response","546","1091340","0.0-1.0-1.272","null","","","","","","Correct!<br><br><b>Work faster!</b>"
"","963","canvas-keyboard-response","547","1092816","0.0-1.0-0.273","f","true","20","true","response","true",""
"","null","html-keyboard-response","548","1094336","0.0-1.0-1.273","null","","","","","","Correct!"
"","1971","canvas-keyboard-response","549","1096813","0.0-1.0-0.274","j","false","30","false","response","true",""
"","null","html-keyboard-response","550","1098336","0.0-1.0-1.274","null","","","","","","Correct!"
"","634","canvas-keyboard-response","551","1099472","0.0-1.0-0.275","f","true","10","false","response","true",""
"","null","html-keyboard-response","552","1100980","0.0-1.0-1.275","null","","","","","","Correct!"
"","594","canvas-keyboard-response","553","1102077","0.0-1.0-0.276","f","true","30","false","response","true",""
"","null","html-keyboard-response","554","1103602","0.0-1.0-1.276","null","","","","","","Correct!"
"","590","canvas-keyboard-response","555","1104695","0.0-1.0-0.277","f","true","40","false","response","true",""
"","null","html-keyboard-response","556","1106211","0.0-1.0-1.277","null","","","","","","Correct!"
"","665","canvas-keyboard-response","557","1107379","0.0-1.0-0.278","f","true","20","true","response","true",""
"","null","html-keyboard-response","558","1108900","0.0-1.0-1.278","null","","","","","","Correct!"
"","1898","canvas-keyboard-response","559","1111313","0.0-1.0-0.279","j","false","20","true","response","true",""
"","null","html-keyboard-response","560","1112840","0.0-1.0-1.279","null","","","","","","Correct!"
"","2384","canvas-keyboard-response","561","1115741","0.0-1.0-0.280","j","false","20","false","response","true",""
"","null","html-keyboard-response","562","1117259","0.0-1.0-1.280","null","","","","","","Correct!<br><br><b>Work faster!</b>"
"","2309","canvas-keyboard-response","563","1120085","0.0-1.0-0.281","j","false","40","true","response","true",""
"","null","html-keyboard-response","564","1121602","0.0-1.0-1.281","null","","","","","","Correct!<br><br><b>Work faster!</b>"
"","996","canvas-keyboard-response","565","1123100","0.0-1.0-0.282","j","false","10","true","response","true",""
"","null","html-keyboard-response","566","1124604","0.0-1.0-1.282","null","","","","","","Correct!"
"","3449","canvas-keyboard-response","567","1128568","0.0-1.0-0.283","f","true","40","true","response","true",""
"","null","html-keyboard-response","568","1130073","0.0-1.0-1.283","null","","","","","","Correct!<br><br><b>Work faster!</b>"
"","3120","canvas-keyboard-response","569","1133696","0.0-1.0-0.284","j","false","40","true","response","true",""
"","null","html-keyboard-response","570","1135212","0.0-1.0-1.284","null","","","","","","Correct!<br><br><b>Work faster!</b>"
"","1944","canvas-keyboard-response","571","1137674","0.0-1.0-0.285","j","false","30","true","response","true",""
"","null","html-keyboard-response","572","1139195","0.0-1.0-1.285","null","","","","","","Correct!"
"","839","canvas-keyboard-response","573","1140542","0.0-1.0-0.286","f","true","10","true","response","true",""
"","null","html-keyboard-response","574","1142072","0.0-1.0-1.286","null","","","","","","Correct!"
"","1657","canvas-keyboard-response","575","1144245","0.0-1.0-0.287","f","true","40","true","response","true",""
"","null","html-keyboard-response","576","1145761","0.0-1.0-1.287","null","","","","","","Correct!"
"","1092","canvas-keyboard-response","577","1147368","0.0-1.0-0.288","f","true","40","false","response","true",""
"","null","html-keyboard-response","578","1148884","0.0-1.0-1.288","null","","","","","","Correct!"
"","1106","canvas-keyboard-response","579","1150506","0.0-1.0-0.289","f","true","20","false","response","true",""
"","null","html-keyboard-response","580","1152024","0.0-1.0-1.289","null","","","","","","Correct!"
"","2369","canvas-keyboard-response","581","1154897","0.0-1.0-0.290","j","false","40","false","response","true",""
"","null","html-keyboard-response","582","1156415","0.0-1.0-1.290","null","","","","","","Correct!<br><br><b>Work faster!</b>"
"","1609","canvas-keyboard-response","583","1158530","0.0-1.0-0.291","j","false","20","true","response","true",""
"","null","html-keyboard-response","584","1160054","0.0-1.0-1.291","null","","","","","","Correct!"
"","1348","canvas-keyboard-response","585","1161905","0.0-1.0-0.292","f","true","20","true","response","true",""
"","null","html-keyboard-response","586","1163417","0.0-1.0-1.292","null","","","","","","Correct!"
"","1012","canvas-keyboard-response","587","1164944","0.0-1.0-0.293","f","true","40","false","response","true",""
